# laptime,x,y,x_ref,y_ref,speed,speed_ref,Tracking Error
4.126132  ,5.369545  ,-7.091687 ,5.371509  ,-7.147901 ,6.554712  ,7.364645  ,0.001999  
4.130075  ,5.369545  ,-7.091687 ,5.371509  ,-7.147901 ,6.554712  ,7.364645  ,0.001999  
4.133982  ,5.369740  ,-7.157427 ,5.371509  ,-7.147901 ,6.593225  ,7.364645  ,0.000000  
4.137959  ,5.369740  ,-7.157427 ,5.371509  ,-7.147901 ,6.593225  ,7.364645  ,0.000000  
4.143278  ,5.369960  ,-7.223542 ,5.371509  ,-7.147901 ,6.629906  ,7.364645  ,0.001502  
4.146204  ,5.369960  ,-7.223542 ,5.371509  ,-7.147901 ,6.629906  ,7.364645  ,0.001502  
4.150656  ,5.369960  ,-7.223542 ,5.371509  ,-7.147901 ,6.629906  ,7.364645  ,0.001502  
4.154379  ,5.370181  ,-7.290015 ,5.371386  ,-7.347432 ,6.664842  ,7.478761  ,0.001245  
4.158161  ,5.370181  ,-7.290015 ,5.371386  ,-7.347432 ,6.664842  ,7.478761  ,0.001245  
4.162976  ,5.370420  ,-7.356857 ,5.371386  ,-7.347432 ,6.703544  ,7.478761  ,0.000000  
4.165939  ,5.370420  ,-7.356857 ,5.371386  ,-7.347432 ,6.703544  ,7.478761  ,0.000000  
4.170137  ,5.370420  ,-7.356857 ,5.371386  ,-7.347432 ,6.703544  ,7.478761  ,0.000000  
4.174128  ,5.370649  ,-7.424076 ,5.371386  ,-7.347432 ,6.740406  ,7.478761  ,0.000684  
4.178825  ,5.370649  ,-7.424076 ,5.371386  ,-7.347432 ,6.740406  ,7.478761  ,0.000684  
4.183094  ,5.370883  ,-7.491655 ,5.371248  ,-7.546963 ,6.775515  ,7.590755  ,0.000410  
4.186100  ,5.370883  ,-7.491655 ,5.371248  ,-7.546963 ,6.775515  ,7.590755  ,0.000410  
4.189926  ,5.370883  ,-7.491655 ,5.371248  ,-7.546963 ,6.775515  ,7.590755  ,0.000410  
4.194139  ,5.371092  ,-7.559604 ,5.371248  ,-7.546963 ,6.814279  ,7.590755  ,0.000145  
4.198269  ,5.371092  ,-7.559604 ,5.371248  ,-7.546963 ,6.814279  ,7.590755  ,0.000145  
4.202852  ,5.371291  ,-7.627931 ,5.371248  ,-7.546963 ,6.851201  ,7.590755  ,0.000109  
4.206277  ,5.371291  ,-7.627931 ,5.371248  ,-7.546963 ,6.851201  ,7.590755  ,0.000109  
4.211385  ,5.371291  ,-7.627931 ,5.371248  ,-7.546963 ,6.851201  ,7.590755  ,0.000109  
4.214932  ,5.371447  ,-7.696619 ,5.371084  ,-7.746494 ,6.886366  ,7.700697  ,0.000313  
4.218559  ,5.371447  ,-7.696619 ,5.371084  ,-7.746494 ,6.886366  ,7.700697  ,0.000313  
4.222982  ,5.371576  ,-7.765676 ,5.371084  ,-7.746494 ,6.925088  ,7.700697  ,0.000511  
4.226234  ,5.371576  ,-7.765676 ,5.371084  ,-7.746494 ,6.925088  ,7.700697  ,0.000511  
4.230274  ,5.371576  ,-7.765676 ,5.371084  ,-7.746494 ,6.925088  ,7.700697  ,0.000511  
4.234201  ,5.371646  ,-7.835111 ,5.371084  ,-7.746494 ,6.961968  ,7.700697  ,0.000651  
4.238276  ,5.371646  ,-7.835111 ,5.371084  ,-7.746494 ,6.961968  ,7.700697  ,0.000651  
4.243037  ,5.371673  ,-7.904907 ,5.370883  ,-7.946026 ,6.997095  ,7.808652  ,0.000739  
4.246674  ,5.371673  ,-7.904907 ,5.370883  ,-7.946026 ,6.997095  ,7.808652  ,0.000739  
4.250337  ,5.371673  ,-7.904907 ,5.370883  ,-7.946026 ,6.997095  ,7.808652  ,0.000739  
4.254451  ,5.371626  ,-7.975070 ,5.370883  ,-7.946026 ,7.035684  ,7.808652  ,0.000779  
4.258290  ,5.371626  ,-7.975070 ,5.370883  ,-7.946026 ,7.035684  ,7.808652  ,0.000779  
4.262785  ,5.371522  ,-8.045611 ,5.370883  ,-7.946026 ,7.072439  ,7.808652  ,0.000763  
4.268183  ,5.371522  ,-8.045611 ,5.370883  ,-7.946026 ,7.072439  ,7.808652  ,0.000763  
4.270490  ,5.371522  ,-8.045611 ,5.370883  ,-7.946026 ,7.072439  ,7.808652  ,0.000763  
4.274465  ,5.371332  ,-8.116510 ,5.370636  ,-8.145557 ,7.107446  ,7.914679  ,0.000651  
4.278579  ,5.371332  ,-8.116510 ,5.370636  ,-8.145557 ,7.107446  ,7.914679  ,0.000651  
4.283376  ,5.371094  ,-8.187776 ,5.370636  ,-8.145557 ,7.145830  ,7.914679  ,0.000523  
4.286014  ,5.371094  ,-8.187776 ,5.370636  ,-8.145557 ,7.145830  ,7.914679  ,0.000523  
4.290053  ,5.371094  ,-8.187776 ,5.370636  ,-8.145557 ,7.145830  ,7.914679  ,0.000523  
4.294482  ,5.370848  ,-8.259417 ,5.370330  ,-8.345088 ,7.182388  ,8.000000  ,0.000358  
4.298471  ,5.370848  ,-8.259417 ,5.370330  ,-8.345088 ,7.182388  ,8.000000  ,0.000358  
4.303142  ,5.370572  ,-8.331434 ,5.370330  ,-8.345088 ,7.221266  ,8.000000  ,0.000216  
4.306542  ,5.370572  ,-8.331434 ,5.370330  ,-8.345088 ,7.221266  ,8.000000  ,0.000216  
4.311094  ,5.370572  ,-8.331434 ,5.370330  ,-8.345088 ,7.221266  ,8.000000  ,0.000216  
4.314580  ,5.370288  ,-8.403832 ,5.370330  ,-8.345088 ,7.258295  ,8.000000  ,0.000069  
4.318187  ,5.370288  ,-8.403832 ,5.370330  ,-8.345088 ,7.258295  ,8.000000  ,0.000069  
4.322792  ,5.369980  ,-8.476590 ,5.369955  ,-8.544619 ,7.293563  ,8.000000  ,0.000130  
4.326104  ,5.369980  ,-8.476590 ,5.369955  ,-8.544619 ,7.293563  ,8.000000  ,0.000130  
4.330262  ,5.369980  ,-8.476590 ,5.369955  ,-8.544619 ,7.293563  ,8.000000  ,0.000130  
4.334179  ,5.369676  ,-8.549693 ,5.369955  ,-8.544619 ,7.327154  ,8.000000  ,0.000000  
4.338254  ,5.369676  ,-8.549693 ,5.369955  ,-8.544619 ,7.327154  ,8.000000  ,0.000000  
4.342865  ,5.369361  ,-8.623124 ,5.369955  ,-8.544619 ,7.359148  ,8.000000  ,0.000415  
4.346874  ,5.369361  ,-8.623124 ,5.369955  ,-8.544619 ,7.359148  ,8.000000  ,0.000415  
4.350257  ,5.369361  ,-8.623124 ,5.369955  ,-8.544619 ,7.359148  ,8.000000  ,0.000415  
4.354388  ,5.369068  ,-8.696867 ,5.369501  ,-8.744150 ,7.389620  ,8.000000  ,0.000562  
4.358466  ,5.369068  ,-8.696867 ,5.369501  ,-8.744150 ,7.389620  ,8.000000  ,0.000562  
4.363316  ,5.368781  ,-8.770908 ,5.369501  ,-8.744150 ,7.418644  ,8.000000  ,0.000646  
4.366420  ,5.368781  ,-8.770908 ,5.369501  ,-8.744150 ,7.418644  ,8.000000  ,0.000646  
4.370640  ,5.368781  ,-8.770908 ,5.369501  ,-8.744150 ,7.418644  ,8.000000  ,0.000646  
4.374350  ,5.368535  ,-8.845232 ,5.368956  ,-8.943680 ,7.446287  ,8.000000  ,0.000740  
4.378471  ,5.368535  ,-8.845232 ,5.368956  ,-8.943680 ,7.446287  ,8.000000  ,0.000740  
4.383102  ,5.368314  ,-8.919827 ,5.368956  ,-8.943680 ,7.472616  ,8.000000  ,0.000719  
4.386331  ,5.368314  ,-8.919827 ,5.368956  ,-8.943680 ,7.472616  ,8.000000  ,0.000719  
4.390260  ,5.368314  ,-8.919827 ,5.368956  ,-8.943680 ,7.472616  ,8.000000  ,0.000719  
4.394784  ,5.368152  ,-8.994678 ,5.368956  ,-8.943680 ,7.497693  ,8.000000  ,0.000639  
4.398586  ,5.368152  ,-8.994678 ,5.368956  ,-8.943680 ,7.497693  ,8.000000  ,0.000639  
4.403547  ,5.368023  ,-9.069774 ,5.368311  ,-9.143211 ,7.521578  ,8.000000  ,0.000567  
4.406010  ,5.368023  ,-9.069774 ,5.368311  ,-9.143211 ,7.521578  ,8.000000  ,0.000567  
4.410084  ,5.368023  ,-9.069774 ,5.368311  ,-9.143211 ,7.521578  ,8.000000  ,0.000567  
4.414558  ,5.367910  ,-9.145104 ,5.368311  ,-9.143211 ,7.544327  ,8.000000  ,0.000000  
4.418543  ,5.367910  ,-9.145104 ,5.368311  ,-9.143211 ,7.544327  ,8.000000  ,0.000000  
4.422958  ,5.367784  ,-9.220655 ,5.368311  ,-9.143211 ,7.565994  ,8.000000  ,0.000233  
4.426107  ,5.367784  ,-9.220655 ,5.368311  ,-9.143211 ,7.565994  ,8.000000  ,0.000233  
4.430249  ,5.367784  ,-9.220655 ,5.368311  ,-9.143211 ,7.565994  ,8.000000  ,0.000233  
4.434342  ,5.367673  ,-9.296418 ,5.367554  ,-9.342741 ,7.586631  ,8.000000  ,0.000085  
4.437989  ,5.367673  ,-9.296418 ,5.367554  ,-9.342741 ,7.586631  ,8.000000  ,0.000085  
4.443852  ,5.367551  ,-9.372383 ,5.367554  ,-9.342741 ,7.606287  ,8.000000  ,0.000128  
4.446501  ,5.367551  ,-9.372383 ,5.367554  ,-9.342741 ,7.606287  ,8.000000  ,0.000128  
4.450367  ,5.367551  ,-9.372383 ,5.367554  ,-9.342741 ,7.606287  ,8.000000  ,0.000128  
4.454230  ,5.367441  ,-9.448539 ,5.366675  ,-9.542270 ,7.625008  ,8.000000  ,0.000291  
4.458120  ,5.367441  ,-9.448539 ,5.366675  ,-9.542270 ,7.625008  ,8.000000  ,0.000291  
4.462640  ,5.367314  ,-9.524878 ,5.366675  ,-9.542270 ,7.642839  ,8.000000  ,0.000551  
4.466363  ,5.367314  ,-9.524878 ,5.366675  ,-9.542270 ,7.642839  ,8.000000  ,0.000551  
4.470251  ,5.367314  ,-9.524878 ,5.366675  ,-9.542270 ,7.642839  ,8.000000  ,0.000551  
4.474302  ,5.367187  ,-9.601391 ,5.366675  ,-9.542270 ,7.659822  ,8.000000  ,0.000812  
4.479144  ,5.367187  ,-9.601391 ,5.366675  ,-9.542270 ,7.659822  ,8.000000  ,0.000812  
4.483520  ,5.367029  ,-9.678070 ,5.365662  ,-9.741799 ,7.675997  ,8.000000  ,0.000998  
4.486344  ,5.367029  ,-9.678070 ,5.365662  ,-9.741799 ,7.675997  ,8.000000  ,0.000998  
4.490239  ,5.367029  ,-9.678070 ,5.365662  ,-9.741799 ,7.675997  ,8.000000  ,0.000998  
4.494103  ,5.366856  ,-9.754907 ,5.365662  ,-9.741799 ,7.691404  ,8.000000  ,0.001270  
4.498224  ,5.366856  ,-9.754907 ,5.365662  ,-9.741799 ,7.691404  ,8.000000  ,0.001270  
4.503072  ,5.366635  ,-9.831894 ,5.365662  ,-9.741799 ,7.706077  ,8.000000  ,0.001494  
4.506422  ,5.366635  ,-9.831894 ,5.365662  ,-9.741799 ,7.706077  ,8.000000  ,0.001494  
4.510074  ,5.366635  ,-9.831894 ,5.365662  ,-9.741799 ,7.706077  ,8.000000  ,0.001494  
4.514040  ,5.366382  ,-9.909024 ,5.364508  ,-9.941327 ,7.720053  ,8.000000  ,0.001664  
4.518709  ,5.366382  ,-9.909024 ,5.364508  ,-9.941327 ,7.720053  ,8.000000  ,0.001664  
4.522835  ,5.366063  ,-9.986291 ,5.364508  ,-9.941327 ,7.733365  ,8.000000  ,0.001848  
4.526049  ,5.366063  ,-9.986291 ,5.364508  ,-9.941327 ,7.733365  ,8.000000  ,0.001848  
4.530279  ,5.366063  ,-9.986291 ,5.364508  ,-9.941327 ,7.733365  ,8.000000  ,0.001848  
4.534228  ,5.365694  ,-10.063687,5.363207  ,-10.140854,7.746043  ,8.000000  ,0.001930  
4.537998  ,5.365694  ,-10.063687,5.363207  ,-10.140854,7.746043  ,8.000000  ,0.001930  
4.542985  ,5.365241  ,-10.141207,5.363207  ,-10.140854,7.758119  ,8.000000  ,0.000000  
4.546171  ,5.365241  ,-10.141207,5.363207  ,-10.140854,7.758119  ,8.000000  ,0.000000  
4.550156  ,5.365241  ,-10.141207,5.363207  ,-10.140854,7.758119  ,8.000000  ,0.000000  
4.554683  ,5.364721  ,-10.218844,5.363207  ,-10.140854,7.769620  ,8.000000  ,0.002076  
4.558329  ,5.364721  ,-10.218844,5.363207  ,-10.140854,7.769620  ,8.000000  ,0.002076  
4.563268  ,5.364100  ,-10.296592,5.361768  ,-10.340380,7.780575  ,8.000000  ,0.001988  
4.566202  ,5.364100  ,-10.296592,5.361768  ,-10.340380,7.780575  ,8.000000  ,0.001988  
4.572743  ,5.364100  ,-10.296592,5.361768  ,-10.340380,7.780575  ,8.000000  ,0.001988  
4.578993  ,5.363422  ,-10.374447,5.361768  ,-10.340380,7.791009  ,8.000000  ,0.001922  
4.581946  ,5.363422  ,-10.374447,5.361768  ,-10.340380,7.791009  ,8.000000  ,0.001922  
4.586934  ,5.362730  ,-10.452404,5.360201  ,-10.539905,7.800946  ,8.000000  ,0.001790  
4.590116  ,5.362730  ,-10.452404,5.360201  ,-10.539905,7.800946  ,8.000000  ,0.001790  
4.593913  ,5.362730  ,-10.452404,5.360201  ,-10.539905,7.800946  ,8.000000  ,0.001790  
4.599702  ,5.361994  ,-10.530457,5.360201  ,-10.539905,7.810411  ,8.000000  ,0.000000  
4.603759  ,5.361994  ,-10.530457,5.360201  ,-10.539905,7.810411  ,8.000000  ,0.000000  
4.608420  ,5.361240  ,-10.608603,5.360201  ,-10.539905,7.819426  ,8.000000  ,0.001619  
4.612278  ,5.361240  ,-10.608603,5.360201  ,-10.539905,7.819426  ,8.000000  ,0.001619  
4.616761  ,5.360445  ,-10.686836,5.358515  ,-10.739429,7.828012  ,8.000000  ,0.001456  
4.620719  ,5.360445  ,-10.686836,5.358515  ,-10.739429,7.828012  ,8.000000  ,0.001456  
4.627844  ,5.359640  ,-10.765153,5.358515  ,-10.739429,7.836190  ,8.000000  ,0.001356  
4.631664  ,5.359640  ,-10.765153,5.358515  ,-10.739429,7.836190  ,8.000000  ,0.001356  
4.638506  ,5.358806  ,-10.843549,5.356720  ,-10.938953,7.843980  ,8.000000  ,0.001180  
4.641996  ,5.358806  ,-10.843549,5.356720  ,-10.938953,7.843980  ,8.000000  ,0.001180  
4.648010  ,5.357979  ,-10.922022,5.356720  ,-10.938953,7.851398  ,8.000000  ,0.001098  
4.652189  ,5.357979  ,-10.922022,5.356720  ,-10.938953,7.851398  ,8.000000  ,0.001098  
4.657043  ,5.357141  ,-11.000566,5.356720  ,-10.938953,7.858464  ,8.000000  ,0.001006  
4.661346  ,5.357141  ,-11.000566,5.356720  ,-10.938953,7.858464  ,8.000000  ,0.001006  
4.666735  ,5.356329  ,-11.079180,5.354825  ,-11.138475,7.865194  ,8.000000  ,0.000914  
4.670931  ,5.356329  ,-11.079180,5.354825  ,-11.138475,7.865194  ,8.000000  ,0.000914  
4.674253  ,5.356329  ,-11.079180,5.354825  ,-11.138475,7.865194  ,8.000000  ,0.000914  
4.677381  ,5.355529  ,-11.157860,5.354825  ,-11.138475,7.871604  ,8.000000  ,0.000897  
4.680159  ,5.355529  ,-11.157860,5.354825  ,-11.138475,7.871604  ,8.000000  ,0.000897  
4.683666  ,5.354776  ,-11.236603,5.354825  ,-11.138475,7.877710  ,8.000000  ,0.000928  
4.686902  ,5.354776  ,-11.236603,5.354825  ,-11.138475,7.877710  ,8.000000  ,0.000928  
4.690889  ,5.354776  ,-11.236603,5.354825  ,-11.138475,7.877710  ,8.000000  ,0.000928  
4.694936  ,5.354055  ,-11.315406,5.352838  ,-11.337997,7.883525  ,8.000000  ,0.000983  
4.698911  ,5.354055  ,-11.315406,5.352838  ,-11.337997,7.883525  ,8.000000  ,0.000983  
4.704308  ,5.353404  ,-11.394266,5.352838  ,-11.337997,7.889063  ,8.000000  ,0.001149  
4.707409  ,5.353404  ,-11.394266,5.352838  ,-11.337997,7.889063  ,8.000000  ,0.001149  
4.711079  ,5.353404  ,-11.394266,5.352838  ,-11.337997,7.889063  ,8.000000  ,0.001149  
4.715314  ,5.352781  ,-11.473181,5.350770  ,-11.537517,7.894338  ,8.000000  ,0.001321  
4.719000  ,5.352781  ,-11.473181,5.350770  ,-11.537517,7.894338  ,8.000000  ,0.001321  
4.724199  ,5.352145  ,-11.552147,5.350770  ,-11.537517,7.899362  ,8.000000  ,0.001531  
4.727155  ,5.352145  ,-11.552147,5.350770  ,-11.537517,7.899362  ,8.000000  ,0.001531  
4.731001  ,5.352145  ,-11.552147,5.350770  ,-11.537517,7.899362  ,8.000000  ,0.001531  
4.735137  ,5.351528  ,-11.631162,5.350770  ,-11.537517,7.904148  ,8.000000  ,0.001762  
4.738739  ,5.351528  ,-11.631162,5.350770  ,-11.537517,7.904148  ,8.000000  ,0.001762  
4.743704  ,5.350908  ,-11.710224,5.348630  ,-11.737037,7.908705  ,8.000000  ,0.001981  
4.746590  ,5.350908  ,-11.710224,5.348630  ,-11.737037,7.908705  ,8.000000  ,0.001981  
4.751125  ,5.350908  ,-11.710224,5.348630  ,-11.737037,7.908705  ,8.000000  ,0.001981  
4.754795  ,5.350310  ,-11.789330,5.348630  ,-11.737037,7.913046  ,8.000000  ,0.002257  
4.758749  ,5.350310  ,-11.789330,5.348630  ,-11.737037,7.913046  ,8.000000  ,0.002257  
4.763118  ,5.349705  ,-11.868479,5.346426  ,-11.936556,7.917181  ,8.000000  ,0.002508  
4.766312  ,5.349705  ,-11.868479,5.346426  ,-11.936556,7.917181  ,8.000000  ,0.002508  
4.770340  ,5.349705  ,-11.868479,5.346426  ,-11.936556,7.917181  ,8.000000  ,0.002508  
4.774335  ,5.349114  ,-11.947669,5.346426  ,-11.936556,7.921119  ,8.000000  ,0.002813  
4.778246  ,5.349114  ,-11.947669,5.346426  ,-11.936556,7.921119  ,8.000000  ,0.002813  
4.782712  ,5.348504  ,-12.026896,5.346426  ,-11.936556,7.924870  ,8.000000  ,0.003100  
4.786094  ,5.348504  ,-12.026896,5.346426  ,-11.936556,7.924870  ,8.000000  ,0.003100  
4.790220  ,5.348504  ,-12.026896,5.346426  ,-11.936556,7.924870  ,8.000000  ,0.003100  
4.794168  ,5.347894  ,-12.106160,5.344169  ,-12.136075,7.928442  ,8.000000  ,0.003380  
4.798199  ,5.347894  ,-12.106160,5.344169  ,-12.136075,7.928442  ,8.000000  ,0.003380  
4.802793  ,5.347248  ,-12.185459,5.344169  ,-12.136075,7.931845  ,8.000000  ,0.003650  
4.806276  ,5.347248  ,-12.185459,5.344169  ,-12.136075,7.931845  ,8.000000  ,0.003650  
4.810244  ,5.347248  ,-12.185459,5.344169  ,-12.136075,7.931845  ,8.000000  ,0.003650  
4.814234  ,5.346584  ,-12.264791,5.341866  ,-12.335593,7.935086  ,8.000000  ,0.003888  
4.818196  ,5.346584  ,-12.264791,5.341866  ,-12.335593,7.935086  ,8.000000  ,0.003888  
4.822825  ,5.345865  ,-12.344154,5.341866  ,-12.335593,7.938172  ,8.000000  ,0.000000  
4.826122  ,5.345865  ,-12.344154,5.341866  ,-12.335593,7.938172  ,8.000000  ,0.000000  
4.830240  ,5.345865  ,-12.344154,5.341866  ,-12.335593,7.938172  ,8.000000  ,0.000000  
4.834186  ,5.345108  ,-12.423547,5.341866  ,-12.335593,7.941112  ,8.000000  ,0.004273  
4.838249  ,5.345108  ,-12.423547,5.341866  ,-12.335593,7.941112  ,8.000000  ,0.004273  
4.842739  ,5.344276  ,-12.502968,5.339527  ,-12.535111,7.943912  ,8.000000  ,0.004368  
4.846200  ,5.344276  ,-12.502968,5.339527  ,-12.535111,7.943912  ,8.000000  ,0.004368  
4.850183  ,5.344276  ,-12.502968,5.339527  ,-12.535111,7.943912  ,8.000000  ,0.004368  
4.854426  ,5.343386  ,-12.582415,5.339527  ,-12.535111,7.946579  ,8.000000  ,0.004420  
4.858193  ,5.343386  ,-12.582415,5.339527  ,-12.535111,7.946579  ,8.000000  ,0.004420  
4.863147  ,5.342402  ,-12.661888,5.337161  ,-12.734628,7.949119  ,8.000000  ,0.004372  
4.866496  ,5.342402  ,-12.661888,5.337161  ,-12.734628,7.949119  ,8.000000  ,0.004372  
4.872079  ,5.342402  ,-12.661888,5.337161  ,-12.734628,7.949119  ,8.000000  ,0.004372  
4.876505  ,5.341368  ,-12.741384,5.337161  ,-12.734628,7.951539  ,8.000000  ,0.000000  
4.879588  ,5.341368  ,-12.741384,5.337161  ,-12.734628,7.951539  ,8.000000  ,0.000000  
4.883952  ,5.340326  ,-12.820904,5.337161  ,-12.734628,7.953843  ,8.000000  ,0.004195  
4.886865  ,5.340326  ,-12.820904,5.337161  ,-12.734628,7.953843  ,8.000000  ,0.004195  
4.891065  ,5.340326  ,-12.820904,5.337161  ,-12.734628,7.953843  ,8.000000  ,0.004195  
4.894840  ,5.339244  ,-12.900446,5.334778  ,-12.934145,7.956038  ,8.000000  ,0.004061  
4.898597  ,5.339244  ,-12.900446,5.334778  ,-12.934145,7.956038  ,8.000000  ,0.004061  
4.903113  ,5.338147  ,-12.980009,5.334778  ,-12.934145,7.958128  ,8.000000  ,0.003918  
4.906141  ,5.338147  ,-12.980009,5.334778  ,-12.934145,7.958128  ,8.000000  ,0.003918  
4.910631  ,5.338147  ,-12.980009,5.334778  ,-12.934145,7.958128  ,8.000000  ,0.003918  
4.914298  ,5.337010  ,-13.059593,5.332387  ,-13.133662,7.960119  ,8.000000  ,0.003735  
4.918124  ,5.337010  ,-13.059593,5.332387  ,-13.133662,7.960119  ,8.000000  ,0.003735  
4.923023  ,5.335863  ,-13.139195,5.332387  ,-13.133662,7.962016  ,8.000000  ,0.000000  
4.926441  ,5.335863  ,-13.139195,5.332387  ,-13.133662,7.962016  ,8.000000  ,0.000000  
4.930773  ,5.335863  ,-13.139195,5.332387  ,-13.133662,7.962016  ,8.000000  ,0.000000  
4.934158  ,5.334687  ,-13.218816,5.332387  ,-13.133662,7.963822  ,8.000000  ,0.003321  
4.938375  ,5.334687  ,-13.218816,5.332387  ,-13.133662,7.963822  ,8.000000  ,0.003321  
4.943016  ,5.333515  ,-13.298454,5.329996  ,-13.333179,7.965542  ,8.000000  ,0.003105  
4.946399  ,5.333515  ,-13.298454,5.329996  ,-13.333179,7.965542  ,8.000000  ,0.003105  
4.950239  ,5.333515  ,-13.298454,5.329996  ,-13.333179,7.965542  ,8.000000  ,0.003105  
4.954492  ,5.332331  ,-13.378109,5.329996  ,-13.333179,7.967181  ,8.000000  ,0.002872  
4.958423  ,5.332331  ,-13.378109,5.329996  ,-13.333179,7.967181  ,8.000000  ,0.002872  
4.962869  ,5.331171  ,-13.457780,5.327614  ,-13.532696,7.968741  ,8.000000  ,0.002669  
4.967123  ,5.331171  ,-13.457780,5.327614  ,-13.532696,7.968741  ,8.000000  ,0.002669  
4.970671  ,5.331171  ,-13.457780,5.327614  ,-13.532696,7.968741  ,8.000000  ,0.002669  
4.974317  ,5.330018  ,-13.537466,5.327614  ,-13.532696,7.970227  ,8.000000  ,0.000000  
4.978229  ,5.330018  ,-13.537466,5.327614  ,-13.532696,7.970227  ,8.000000  ,0.000000  
4.982864  ,5.328910  ,-13.617168,5.327614  ,-13.532696,7.971643  ,8.000000  ,0.002296  
4.986133  ,5.328910  ,-13.617168,5.327614  ,-13.532696,7.971643  ,8.000000  ,0.002296  
4.990715  ,5.328910  ,-13.617168,5.327614  ,-13.532696,7.971643  ,8.000000  ,0.002296  
4.994453  ,5.327832  ,-13.696884,5.325252  ,-13.732213,7.972992  ,8.000000  ,0.002166  
4.998019  ,5.327832  ,-13.696884,5.325252  ,-13.732213,7.972992  ,8.000000  ,0.002166  
5.003752  ,5.326821  ,-13.776614,5.325252  ,-13.732213,7.974276  ,8.000000  ,0.002087  
5.006134  ,5.326821  ,-13.776614,5.325252  ,-13.732213,7.974276  ,8.000000  ,0.002087  
5.010061  ,5.326821  ,-13.776614,5.325252  ,-13.732213,7.974276  ,8.000000  ,0.002087  
5.014309  ,5.325860  ,-13.856357,5.322919  ,-13.931731,7.975499  ,8.000000  ,0.002074  
5.018084  ,5.325860  ,-13.856357,5.322919  ,-13.931731,7.975499  ,8.000000  ,0.002074  
5.023289  ,5.324988  ,-13.936113,5.322919  ,-13.931731,7.976664  ,8.000000  ,0.000000  
5.026439  ,5.324988  ,-13.936113,5.322919  ,-13.931731,7.976664  ,8.000000  ,0.000000  
5.030113  ,5.324988  ,-13.936113,5.322919  ,-13.931731,7.976664  ,8.000000  ,0.000000  
5.034012  ,5.324161  ,-14.015881,5.322919  ,-13.931731,7.977774  ,8.000000  ,0.002211  
5.038039  ,5.324161  ,-14.015881,5.322919  ,-13.931731,7.977774  ,8.000000  ,0.002211  
5.043419  ,5.323337  ,-14.095659,5.320623  ,-14.131249,7.978830  ,8.000000  ,0.002313  
5.046167  ,5.323337  ,-14.095659,5.320623  ,-14.131249,7.978830  ,8.000000  ,0.002313  
5.050423  ,5.323337  ,-14.095659,5.320623  ,-14.131249,7.978830  ,8.000000  ,0.002313  
5.054626  ,5.322549  ,-14.175449,5.320623  ,-14.131249,7.979837  ,8.000000  ,0.002424  
5.058322  ,5.322549  ,-14.175449,5.320623  ,-14.131249,7.979837  ,8.000000  ,0.002424  
5.062939  ,5.321772  ,-14.255248,5.318375  ,-14.330768,7.980796  ,8.000000  ,0.002568  
5.066272  ,5.321772  ,-14.255248,5.318375  ,-14.330768,7.980796  ,8.000000  ,0.002568  
5.070266  ,5.321772  ,-14.255248,5.318375  ,-14.330768,7.980796  ,8.000000  ,0.002568  
5.074374  ,5.321034  ,-14.335057,5.318375  ,-14.330768,7.981709  ,8.000000  ,0.000000  
5.078821  ,5.321034  ,-14.335057,5.318375  ,-14.330768,7.981709  ,8.000000  ,0.000000  
5.082939  ,5.320302  ,-14.414875,5.318375  ,-14.330768,7.982579  ,8.000000  ,0.002851  
5.086221  ,5.320302  ,-14.414875,5.318375  ,-14.330768,7.982579  ,8.000000  ,0.002851  
5.090390  ,5.320302  ,-14.414875,5.318375  ,-14.330768,7.982579  ,8.000000  ,0.002851  
5.094096  ,5.319598  ,-14.494702,5.316183  ,-14.530287,7.983407  ,8.000000  ,0.003036  
5.098254  ,5.319598  ,-14.494702,5.316183  ,-14.530287,7.983407  ,8.000000  ,0.003036  
5.102545  ,5.318888  ,-14.574537,5.316183  ,-14.530287,7.984196  ,8.000000  ,0.003176  
5.106175  ,5.318888  ,-14.574537,5.316183  ,-14.530287,7.984196  ,8.000000  ,0.003176  
5.110553  ,5.318888  ,-14.574537,5.316183  ,-14.530287,7.984196  ,8.000000  ,0.003176  
5.114530  ,5.318190  ,-14.654380,5.314057  ,-14.729807,7.984948  ,8.000000  ,0.003358  
5.118262  ,5.318190  ,-14.654380,5.314057  ,-14.729807,7.984948  ,8.000000  ,0.003358  
5.123184  ,5.317467  ,-14.734230,5.314057  ,-14.729807,7.985663  ,8.000000  ,0.000000  
5.126456  ,5.317467  ,-14.734230,5.314057  ,-14.729807,7.985663  ,8.000000  ,0.000000  
5.130313  ,5.317467  ,-14.734230,5.314057  ,-14.729807,7.985663  ,8.000000  ,0.000000  
5.134130  ,5.316737  ,-14.814086,5.314057  ,-14.729807,7.986345  ,8.000000  ,0.003545  
5.138423  ,5.316737  ,-14.814086,5.314057  ,-14.729807,7.986345  ,8.000000  ,0.003545  
5.143063  ,5.315961  ,-14.893949,5.312008  ,-14.929328,7.986994  ,8.000000  ,0.003605  
5.146180  ,5.315961  ,-14.893949,5.312008  ,-14.929328,7.986994  ,8.000000  ,0.003605  
5.151072  ,5.315961  ,-14.893949,5.312008  ,-14.929328,7.986994  ,8.000000  ,0.003605  
5.154581  ,5.315155  ,-14.973818,5.312008  ,-14.929328,7.987613  ,8.000000  ,0.003585  
